,user,step,createdAt,question,result,topic,ageGroup,uniqueQuestionID,type,feature
11049,c5e5b31e,28,2019-06-13 06:24:48.195000+00:00,G_H_M_CO,color,geometry,11-13,G_H_M_CO_CORE,CORE,dual
11050,c5e5b31e,29,2019-06-13 06:24:51.233000+00:00,G_H_M_CT,type,geometry,11-13,G_H_M_CT_CORE,CORE,dual
11051,c5e5b31e,30,2019-06-13 06:24:56.182000+00:00,C_H_M_CO,color,cards,11-13,C_H_M_CO_CORE,CORE,dual
11052,c5e5b31e,31,2019-06-13 06:25:23.511000+00:00,C_H_M_CT,color,cards,11-13,C_H_M_CT_CORE,CORE,dual
11053,c5e5b31e,32,2019-06-13 06:25:28.367000+00:00,C_H_M_OT,type,cards,11-13,C_H_M_OT_CORE,CORE,dual
11054,c5e5b31e,33,2019-06-13 06:25:42.401000+00:00,A_H_M_CT,color,animals,11-13,A_H_M_CT_CORE,CORE,dual
11055,c5e5b31e,34,2019-06-13 06:25:45.565000+00:00,A_H_M_OT,type,animals,11-13,A_H_M_OT_CORE,CORE,dual
11056,c5e5b31e,35,2019-06-13 06:25:49.807000+00:00,A_H_M_CO,color,animals,11-13,A_H_M_CO_CORE,CORE,dual
11057,c5e5b31e,36,2019-06-13 06:25:52.551000+00:00,G_H_F_OT,type,geometry,11-13,G_H_F_OT_TRIK,TRIK,dual
11058,c5e5b31e,37,2019-06-13 06:25:56.324000+00:00,G_H_M_OT,orientation,geometry,11-13,G_H_M_OT_FLEX,FLEX,dual
11059,c5e5b31e,38,2019-06-13 06:25:59.528000+00:00,C_H_F_CO,orientation,cards,11-13,C_H_F_CO_TRIK,TRIK,dual
11060,c5e5b31e,39,2019-06-13 06:26:03.345000+00:00,C_H_M_CO,color,cards,11-13,C_H_M_CO_FLEX,FLEX,dual
11061,c5e5b31e,40,2019-06-13 06:26:07.844000+00:00,A_H_F_CT,type,animals,11-13,A_H_F_CT_TRIK,TRIK,dual
11062,c5e5b31e,41,2019-06-13 06:26:11.643000+00:00,A_H_M_CT,color,animals,11-13,A_H_M_CT_FLEX,FLEX,dual
11063,c5e5b31e,42,2019-06-13 06:26:14.218000+00:00,G_H_F_OT,orientation,geometry,11-13,G_H_F_OT_DELY,DELY,dual
11064,c5e5b31e,43,2019-06-13 06:26:19.870000+00:00,C_H_F_CO,color,cards,11-13,C_H_F_CO_DELY,DELY,dual
11065,c5e5b31e,44,2019-06-13 06:26:22.267000+00:00,A_H_F_CT,type,animals,11-13,A_H_F_CT_DELY,DELY,dual
11066,c5e5b31e,45,2019-06-13 06:26:27.153000+00:00,A_H_F_OT,type,animals,11-13,A_H_F_OT_TRIK,TRIK,dual
11067,c5e5b31e,46,2019-06-13 06:26:29.684000+00:00,A_H_M_OT,type,animals,11-13,A_H_M_OT_FLEX,FLEX,dual
11068,c5e5b31e,47,2019-06-13 06:26:31.384000+00:00,C_H_F_CT,color,cards,11-13,C_H_F_CT_TRIK,TRIK,dual
11069,c5e5b31e,48,2019-06-13 06:26:35.246000+00:00,C_H_M_CT,color,cards,11-13,C_H_M_CT_FLEX,FLEX,dual
11070,c5e5b31e,49,2019-06-13 06:26:37.120000+00:00,G_H_F_CO,color,geometry,11-13,G_H_F_CO_TRIK,TRIK,dual
11071,c5e5b31e,50,2019-06-13 06:26:39.685000+00:00,G_H_M_CO,color,geometry,11-13,G_H_M_CO_FLEX,FLEX,dual
11072,c5e5b31e,51,2019-06-13 06:26:42.834000+00:00,A_H_F_OT,type,animals,11-13,A_H_F_OT_DELY,DELY,dual
11073,c5e5b31e,52,2019-06-13 06:26:45.895000+00:00,C_H_F_CT,type,cards,11-13,C_H_F_CT_DELY,DELY,dual
11074,c5e5b31e,53,2019-06-13 06:26:49.444000+00:00,G_H_F_CO,orientation,geometry,11-13,G_H_F_CO_DELY,DELY,dual
11075,c5e5b31e,54,2019-06-13 06:27:24.430000+00:00,C_H_F_OT,type,cards,11-13,C_H_F_OT_TRIK,TRIK,dual
11076,c5e5b31e,55,2019-06-13 06:27:29.053000+00:00,C_H_M_OT,type,cards,11-13,C_H_M_OT_FLEX,FLEX,dual
11077,c5e5b31e,56,2019-06-13 06:27:31.088000+00:00,G_H_F_CT,color,geometry,11-13,G_H_F_CT_TRIK,TRIK,dual
11078,c5e5b31e,57,2019-06-13 06:27:34.295000+00:00,G_H_M_CT,color,geometry,11-13,G_H_M_CT_FLEX,FLEX,dual
11079,c5e5b31e,58,2019-06-13 06:27:49.398000+00:00,A_H_F_CO,color,animals,11-13,A_H_F_CO_TRIK,TRIK,dual
11080,c5e5b31e,59,2019-06-13 06:27:52.845000+00:00,A_H_M_CO,color,animals,11-13,A_H_M_CO_FLEX,FLEX,dual
11081,c5e5b31e,60,2019-06-13 06:27:56.112000+00:00,C_H_F_OT,orientation,cards,11-13,C_H_F_OT_DELY,DELY,dual
11082,c5e5b31e,61,2019-06-13 06:27:58.571000+00:00,G_H_F_CT,color,geometry,11-13,G_H_F_CT_DELY,DELY,dual
11083,c5e5b31e,62,2019-06-13 06:28:01.921000+00:00,A_H_F_CO,color,animals,11-13,A_H_F_CO_DELY,DELY,dual
11084,c5e6791a,0,2019-06-17 07:40:55.119000+00:00,A_E_F_T,correct,animals,11-13,A_E_F_T_INTRO,INTRO,type
11085,c5e6791a,1,2019-06-17 07:41:07.095000+00:00,A_E_F_O,wrong,animals,11-13,A_E_F_O_INTRO,INTRO,orientation
11086,c5e6791a,2,2019-06-17 07:41:09.777000+00:00,A_E_F_C,wrong,animals,11-13,A_E_F_C_INTRO,INTRO,color
11087,c5e6791a,3,2019-06-17 07:41:16.614000+00:00,C_E_F_T,correct,cards,11-13,C_E_F_T_INTRO,INTRO,type
11088,c5e6791a,4,2019-06-17 07:41:23.788000+00:00,C_E_F_C,correct,cards,11-13,C_E_F_C_INTRO,INTRO,color
11089,c5e6791a,5,2019-06-17 07:41:31.318000+00:00,C_E_F_O,correct,cards,11-13,C_E_F_O_INTRO,INTRO,orientation
11090,c5e6791a,6,2019-06-17 07:41:38.548000+00:00,G_E_F_C,correct,geometry,11-13,G_E_F_C_INTRO,INTRO,color
11091,c5e6791a,7,2019-06-17 07:41:43.820000+00:00,G_E_F_T,correct,geometry,11-13,G_E_F_T_INTRO,INTRO,type
11092,c5e6791a,8,2019-06-17 07:41:48.517000+00:00,G_E_F_O,correct,geometry,11-13,G_E_F_O_INTRO,INTRO,orientation
11093,c5e6791a,9,2019-06-17 07:41:53.881000+00:00,C_E_M_O,correct,cards,11-13,C_E_M_O_INTRO,INTRO,orientation
11094,c5e6791a,10,2019-06-17 07:42:04.048000+00:00,C_E_M_C,correct,cards,11-13,C_E_M_C_INTRO,INTRO,color
11095,c5e6791a,11,2019-06-17 07:42:10.053000+00:00,C_E_M_T,correct,cards,11-13,C_E_M_T_INTRO,INTRO,type
11096,c5e6791a,12,2019-06-17 07:42:13.902000+00:00,A_E_M_T,correct,animals,11-13,A_E_M_T_INTRO,INTRO,type
11097,c5e6791a,13,2019-06-17 07:42:24.320000+00:00,A_E_M_O,correct,animals,11-13,A_E_M_O_INTRO,INTRO,orientation
11098,c5e6791a,14,2019-06-17 07:42:32.578000+00:00,A_E_M_C,correct,animals,11-13,A_E_M_C_INTRO,INTRO,color
11099,c5e6791a,15,2019-06-17 07:42:38.777000+00:00,G_E_M_O,correct,geometry,11-13,G_E_M_O_INTRO,INTRO,orientation
11100,c5e6791a,16,2019-06-17 07:42:42.717000+00:00,G_E_M_C,correct,geometry,11-13,G_E_M_C_INTRO,INTRO,color
11101,c5e6791a,17,2019-06-17 07:42:52.754000+00:00,G_E_M_T,correct,geometry,11-13,G_E_M_T_INTRO,INTRO,type
11102,c5e6791a,18,2019-06-17 07:42:56.556000+00:00,A_H_F_CT,type,animals,11-13,A_H_F_CT_CORE,CORE,dual
11103,c5e6791a,19,2019-06-17 07:43:01.057000+00:00,A_H_F_OT,type,animals,11-13,A_H_F_OT_CORE,CORE,dual
11104,c5e6791a,20,2019-06-17 07:43:04.897000+00:00,A_H_F_CO,orientation,animals,11-13,A_H_F_CO_CORE,CORE,dual
11105,c5e6791a,21,2019-06-17 07:43:10.376000+00:00,C_H_F_CO,color,cards,11-13,C_H_F_CO_CORE,CORE,dual
11106,c5e6791a,22,2019-06-17 07:43:13.170000+00:00,C_H_F_CT,type,cards,11-13,C_H_F_CT_CORE,CORE,dual
11107,c5e6791a,23,2019-06-17 07:43:16.612000+00:00,C_H_F_OT,type,cards,11-13,C_H_F_OT_CORE,CORE,dual
11108,c5e6791a,24,2019-06-17 07:43:20.389000+00:00,G_H_F_OT,type,geometry,11-13,G_H_F_OT_CORE,CORE,dual
11109,c5e6791a,25,2019-06-17 07:43:23.611000+00:00,G_H_F_CO,orientation,geometry,11-13,G_H_F_CO_CORE,CORE,dual
11110,c5e6791a,26,2019-06-17 07:43:29.575000+00:00,G_H_F_CT,color,geometry,11-13,G_H_F_CT_CORE,CORE,dual
11111,c5e6791a,27,2019-06-17 07:43:36.714000+00:00,C_H_M_CO,orientation,cards,11-13,C_H_M_CO_CORE,CORE,dual
11112,c5e6791a,28,2019-06-17 07:43:41.795000+00:00,C_H_M_CT,type,cards,11-13,C_H_M_CT_CORE,CORE,dual
11113,c5e6791a,29,2019-06-17 07:43:44.474000+00:00,C_H_M_OT,type,cards,11-13,C_H_M_OT_CORE,CORE,dual
11114,c5e6791a,30,2019-06-17 07:43:50.226000+00:00,A_H_M_CT,type,animals,11-13,A_H_M_CT_CORE,CORE,dual
11115,c5e6791a,31,2019-06-17 07:43:54.148000+00:00,A_H_M_OT,type,animals,11-13,A_H_M_OT_CORE,CORE,dual
11116,c5e6791a,32,2019-06-17 07:44:03.590000+00:00,A_H_M_CO,orientation,animals,11-13,A_H_M_CO_CORE,CORE,dual
11117,c5e6791a,33,2019-06-17 07:44:11.972000+00:00,G_H_M_OT,type,geometry,11-13,G_H_M_OT_CORE,CORE,dual
11118,c5e6791a,34,2019-06-17 07:44:15.370000+00:00,G_H_M_CO,color,geometry,11-13,G_H_M_CO_CORE,CORE,dual
11119,c5e6791a,35,2019-06-17 07:44:17.726000+00:00,G_H_M_CT,color,geometry,11-13,G_H_M_CT_CORE,CORE,dual
11120,c5e6791a,36,2019-06-17 07:44:23.223000+00:00,G_H_F_OT,type,geometry,11-13,G_H_F_OT_TRIK,TRIK,dual
11121,c5e6791a,37,2019-06-17 07:44:31.841000+00:00,G_H_M_OT,orientation,geometry,11-13,G_H_M_OT_FLEX,FLEX,dual
11122,c5e6791a,38,2019-06-17 07:44:34.688000+00:00,C_H_F_CO,color,cards,11-13,C_H_F_CO_TRIK,TRIK,dual
11123,c5e6791a,39,2019-06-17 07:44:42.635000+00:00,C_H_M_CO,color,cards,11-13,C_H_M_CO_FLEX,FLEX,dual
11124,c5e6791a,40,2019-06-17 07:44:45.305000+00:00,A_H_F_CT,type,animals,11-13,A_H_F_CT_TRIK,TRIK,dual
11125,c5e6791a,41,2019-06-17 07:44:55.337000+00:00,A_H_M_CT,type,animals,11-13,A_H_M_CT_FLEX,FLEX,dual
11126,c5e6791a,42,2019-06-17 07:45:03.547000+00:00,G_H_F_OT,orientation,geometry,11-13,G_H_F_OT_DELY,DELY,dual
11127,c5e6791a,43,2019-06-17 07:45:06.828000+00:00,C_H_F_CO,color,cards,11-13,C_H_F_CO_DELY,DELY,dual
11128,c5e6791a,44,2019-06-17 07:45:12.031000+00:00,A_H_F_CT,type,animals,11-13,A_H_F_CT_DELY,DELY,dual
11129,c5e6791a,45,2019-06-17 07:45:15.596000+00:00,A_H_F_OT,type,animals,11-13,A_H_F_OT_TRIK,TRIK,dual
11130,c5e6791a,46,2019-06-17 07:45:21.602000+00:00,A_H_M_OT,type,animals,11-13,A_H_M_OT_FLEX,FLEX,dual
11131,c5e6791a,47,2019-06-17 07:45:24.515000+00:00,C_H_F_CT,type,cards,11-13,C_H_F_CT_TRIK,TRIK,dual
11132,c5e6791a,48,2019-06-17 07:45:37.222000+00:00,C_H_M_CT,type,cards,11-13,C_H_M_CT_FLEX,FLEX,dual
11133,c5e6791a,49,2019-06-17 07:45:41.700000+00:00,G_H_F_CO,color,geometry,11-13,G_H_F_CO_TRIK,TRIK,dual
11134,c5e6791a,50,2019-06-17 07:45:47.239000+00:00,G_H_M_CO,color,geometry,11-13,G_H_M_CO_FLEX,FLEX,dual
11135,c5e6791a,51,2019-06-17 07:45:51.495000+00:00,A_H_F_OT,type,animals,11-13,A_H_F_OT_DELY,DELY,dual
11136,c5e6791a,52,2019-06-17 07:45:55.385000+00:00,C_H_F_CT,type,cards,11-13,C_H_F_CT_DELY,DELY,dual
11137,c5e6791a,53,2019-06-17 07:45:58.168000+00:00,G_H_F_CO,orientation,geometry,11-13,G_H_F_CO_DELY,DELY,dual
11138,c5e6791a,54,2019-06-17 07:46:01.535000+00:00,C_H_F_OT,orientation,cards,11-13,C_H_F_OT_TRIK,TRIK,dual
11139,c5e6791a,55,2019-06-17 07:46:05.589000+00:00,C_H_M_OT,type,cards,11-13,C_H_M_OT_FLEX,FLEX,dual
11140,c5e6791a,56,2019-06-17 07:46:09.054000+00:00,G_H_F_CT,type,geometry,11-13,G_H_F_CT_TRIK,TRIK,dual
11141,c5e6791a,57,2019-06-17 07:46:16.665000+00:00,G_H_M_CT,color,geometry,11-13,G_H_M_CT_FLEX,FLEX,dual
11142,c5e6791a,58,2019-06-17 07:46:20.629000+00:00,A_H_F_CO,orientation,animals,11-13,A_H_F_CO_TRIK,TRIK,dual
11143,c5e6791a,59,2019-06-17 07:46:30.409000+00:00,A_H_M_CO,orientation,animals,11-13,A_H_M_CO_FLEX,FLEX,dual
11144,c5e6791a,60,2019-06-17 07:46:37.055000+00:00,C_H_F_OT,orientation,cards,11-13,C_H_F_OT_DELY,DELY,dual
11145,c5e6791a,61,2019-06-17 07:46:40.276000+00:00,G_H_F_CT,type,geometry,11-13,G_H_F_CT_DELY,DELY,dual
11146,c5e6791a,62,2019-06-17 07:46:43.865000+00:00,A_H_F_CO,orientation,animals,11-13,A_H_F_CO_DELY,DELY,dual
11147,c6f3ad95,0,2019-05-28 12:21:15.673000+00:00,A_E_F_T,correct,animals,11-13,A_E_F_T_INTRO,INTRO,type
11148,c6f3ad95,1,2019-05-28 12:21:29.510000+00:00,A_E_F_O,correct,animals,11-13,A_E_F_O_INTRO,INTRO,orientation
11149,c6f3ad95,2,2019-05-28 12:21:54.321000+00:00,A_E_F_C,wrong,animals,11-13,A_E_F_C_INTRO,INTRO,color
11150,c6f3ad95,3,2019-05-28 12:22:11.932000+00:00,C_E_F_T,correct,cards,11-13,C_E_F_T_INTRO,INTRO,type
11151,c6f3ad95,4,2019-05-28 12:22:24.243000+00:00,C_E_F_C,correct,cards,11-13,C_E_F_C_INTRO,INTRO,color
11152,c6f3ad95,5,2019-05-28 12:22:34.297000+00:00,C_E_F_O,correct,cards,11-13,C_E_F_O_INTRO,INTRO,orientation
11153,c6f3ad95,6,2019-05-28 12:22:41.450000+00:00,G_E_F_C,correct,geometry,11-13,G_E_F_C_INTRO,INTRO,color
11154,c6f3ad95,7,2019-05-28 12:22:45.822000+00:00,G_E_F_T,correct,geometry,11-13,G_E_F_T_INTRO,INTRO,type
11155,c6f3ad95,8,2019-05-28 12:22:52.955000+00:00,G_E_F_O,correct,geometry,11-13,G_E_F_O_INTRO,INTRO,orientation
11156,c6f3ad95,9,2019-05-28 12:22:57.251000+00:00,C_E_M_O,correct,cards,11-13,C_E_M_O_INTRO,INTRO,orientation
11157,c6f3ad95,10,2019-05-28 12:23:02.813000+00:00,C_E_M_C,correct,cards,11-13,C_E_M_C_INTRO,INTRO,color
11158,c6f3ad95,11,2019-05-28 12:23:09.402000+00:00,C_E_M_T,correct,cards,11-13,C_E_M_T_INTRO,INTRO,type
11159,c6f3ad95,12,2019-05-28 12:23:14.452000+00:00,G_E_M_O,correct,geometry,11-13,G_E_M_O_INTRO,INTRO,orientation
11160,c6f3ad95,13,2019-05-28 12:23:17.253000+00:00,G_E_M_C,correct,geometry,11-13,G_E_M_C_INTRO,INTRO,color
11161,c6f3ad95,14,2019-05-28 12:23:21.681000+00:00,G_E_M_T,correct,geometry,11-13,G_E_M_T_INTRO,INTRO,type
11162,c6f3ad95,15,2019-05-28 12:23:27.951000+00:00,A_E_M_T,correct,animals,11-13,A_E_M_T_INTRO,INTRO,type
11163,c6f3ad95,16,2019-05-28 12:23:37.916000+00:00,A_E_M_O,correct,animals,11-13,A_E_M_O_INTRO,INTRO,orientation
11164,c6f3ad95,17,2019-05-28 12:23:42.653000+00:00,A_E_M_C,correct,animals,11-13,A_E_M_C_INTRO,INTRO,color
11165,c6f3ad95,18,2019-05-28 12:23:47.617000+00:00,C_H_F_CO,orientation,cards,11-13,C_H_F_CO_CORE,CORE,dual
11166,c6f3ad95,19,2019-05-28 12:23:51.660000+00:00,C_H_F_CT,type,cards,11-13,C_H_F_CT_CORE,CORE,dual
11167,c6f3ad95,20,2019-05-28 12:23:54.803000+00:00,C_H_F_OT,orientation,cards,11-13,C_H_F_OT_CORE,CORE,dual
11168,c6f3ad95,21,2019-05-28 12:23:58.234000+00:00,G_H_F_OT,orientation,geometry,11-13,G_H_F_OT_CORE,CORE,dual
11169,c6f3ad95,22,2019-05-28 12:24:00.378000+00:00,G_H_F_CO,color,geometry,11-13,G_H_F_CO_CORE,CORE,dual
11170,c6f3ad95,23,2019-05-28 12:24:03.776000+00:00,G_H_F_CT,color,geometry,11-13,G_H_F_CT_CORE,CORE,dual
11171,c6f3ad95,24,2019-05-28 12:24:09.875000+00:00,A_H_F_CT,type,animals,11-13,A_H_F_CT_CORE,CORE,dual
11172,c6f3ad95,25,2019-05-28 12:24:16.166000+00:00,A_H_F_OT,type,animals,11-13,A_H_F_OT_CORE,CORE,dual
11173,c6f3ad95,26,2019-05-28 12:24:36.727000+00:00,A_H_F_CO,orientation,animals,11-13,A_H_F_CO_CORE,CORE,dual
11174,c6f3ad95,27,2019-05-28 12:24:41.896000+00:00,C_H_M_CO,orientation,cards,11-13,C_H_M_CO_CORE,CORE,dual
11175,c6f3ad95,28,2019-05-28 12:24:45.661000+00:00,C_H_M_CT,type,cards,11-13,C_H_M_CT_CORE,CORE,dual
11176,c6f3ad95,29,2019-05-28 12:24:50.023000+00:00,C_H_M_OT,type,cards,11-13,C_H_M_OT_CORE,CORE,dual
11177,c6f3ad95,30,2019-05-28 12:24:57.033000+00:00,G_H_M_OT,orientation,geometry,11-13,G_H_M_OT_CORE,CORE,dual
11178,c6f3ad95,31,2019-05-28 12:25:00.291000+00:00,G_H_M_CO,color,geometry,11-13,G_H_M_CO_CORE,CORE,dual
11179,c6f3ad95,32,2019-05-28 12:25:02.965000+00:00,G_H_M_CT,color,geometry,11-13,G_H_M_CT_CORE,CORE,dual
11180,c6f3ad95,33,2019-05-28 12:25:18.432000+00:00,A_H_M_CT,type,animals,11-13,A_H_M_CT_CORE,CORE,dual
11181,c6f3ad95,34,2019-05-28 12:25:22.523000+00:00,A_H_M_OT,type,animals,11-13,A_H_M_OT_CORE,CORE,dual
11182,c6f3ad95,35,2019-05-28 12:25:33.517000+00:00,A_H_M_CO,orientation,animals,11-13,A_H_M_CO_CORE,CORE,dual
11183,c6f3ad95,36,2019-05-28 12:25:38.537000+00:00,G_H_F_OT,orientation,geometry,11-13,G_H_F_OT_TRIK,TRIK,dual
11184,c6f3ad95,37,2019-05-28 12:25:46.562000+00:00,G_H_M_OT,orientation,geometry,11-13,G_H_M_OT_FLEX,FLEX,dual
11185,c6f3ad95,38,2019-05-28 12:25:50.205000+00:00,C_H_F_CO,orientation,cards,11-13,C_H_F_CO_TRIK,TRIK,dual
11186,c6f3ad95,39,2019-05-28 12:25:53.326000+00:00,C_H_M_CO,orientation,cards,11-13,C_H_M_CO_FLEX,FLEX,dual
11187,c6f3ad95,40,2019-05-28 12:25:59.172000+00:00,A_H_F_CT,type,animals,11-13,A_H_F_CT_TRIK,TRIK,dual
11188,c6f3ad95,41,2019-05-28 12:26:04.851000+00:00,A_H_M_CT,color,animals,11-13,A_H_M_CT_FLEX,FLEX,dual
11189,c6f3ad95,42,2019-05-28 12:26:07.691000+00:00,G_H_F_OT,orientation,geometry,11-13,G_H_F_OT_DELY,DELY,dual
11190,c6f3ad95,43,2019-05-28 12:26:11.115000+00:00,C_H_F_CO,color,cards,11-13,C_H_F_CO_DELY,DELY,dual
11191,c6f3ad95,44,2019-05-28 12:26:19.814000+00:00,A_H_F_CT,type,animals,11-13,A_H_F_CT_DELY,DELY,dual
11192,c6f3ad95,45,2019-05-28 12:26:25.116000+00:00,A_H_F_OT,type,animals,11-13,A_H_F_OT_TRIK,TRIK,dual
11193,c6f3ad95,46,2019-05-28 12:26:44.873000+00:00,A_H_M_OT,orientation,animals,11-13,A_H_M_OT_FLEX,FLEX,dual
11194,c6f3ad95,47,2019-05-28 12:26:47.183000+00:00,C_H_F_CT,type,cards,11-13,C_H_F_CT_TRIK,TRIK,dual
11195,c6f3ad95,48,2019-05-28 12:27:04.698000+00:00,C_H_M_CT,color,cards,11-13,C_H_M_CT_FLEX,FLEX,dual
11196,c6f3ad95,49,2019-05-28 12:27:06.602000+00:00,G_H_F_CO,color,geometry,11-13,G_H_F_CO_TRIK,TRIK,dual
11197,c6f3ad95,50,2019-05-28 12:27:13.195000+00:00,G_H_M_CO,orientation,geometry,11-13,G_H_M_CO_FLEX,FLEX,dual
11198,c6f3ad95,51,2019-05-28 12:27:20.478000+00:00,A_H_F_OT,orientation,animals,11-13,A_H_F_OT_DELY,DELY,dual
11199,c6f3ad95,52,2019-05-28 12:27:23.833000+00:00,C_H_F_CT,color,cards,11-13,C_H_F_CT_DELY,DELY,dual
11200,c6f3ad95,53,2019-05-28 12:27:27.472000+00:00,G_H_F_CO,color,geometry,11-13,G_H_F_CO_DELY,DELY,dual
11201,c6f3ad95,54,2019-05-28 12:27:33.535000+00:00,C_H_F_OT,orientation,cards,11-13,C_H_F_OT_TRIK,TRIK,dual
11202,c6f3ad95,55,2019-05-28 12:27:41.836000+00:00,C_H_M_OT,orientation,cards,11-13,C_H_M_OT_FLEX,FLEX,dual
11203,c6f3ad95,56,2019-05-28 12:27:45.776000+00:00,G_H_F_CT,type,geometry,11-13,G_H_F_CT_TRIK,TRIK,dual
11204,c6f3ad95,57,2019-05-28 12:27:50.377000+00:00,G_H_M_CT,color,geometry,11-13,G_H_M_CT_FLEX,FLEX,dual
11205,c6f3ad95,58,2019-05-28 12:27:56.305000+00:00,A_H_F_CO,orientation,animals,11-13,A_H_F_CO_TRIK,TRIK,dual
11206,c6f3ad95,59,2019-05-28 12:28:03.978000+00:00,A_H_M_CO,orientation,animals,11-13,A_H_M_CO_FLEX,FLEX,dual
11207,c6f3ad95,60,2019-05-28 12:28:07.676000+00:00,C_H_F_OT,orientation,cards,11-13,C_H_F_OT_DELY,DELY,dual
11208,c6f3ad95,61,2019-05-28 12:28:11.527000+00:00,G_H_F_CT,color,geometry,11-13,G_H_F_CT_DELY,DELY,dual
11209,c6f3ad95,62,2019-05-28 12:28:21.474000+00:00,A_H_F_CO,orientation,animals,11-13,A_H_F_CO_DELY,DELY,dual
11210,c70c0cca,0,2019-06-05 12:52:42.236000+00:00,C_E_F_T,correct,cards,8-10,C_E_F_T_INTRO,INTRO,type
11211,c70c0cca,1,2019-06-05 12:52:49.471000+00:00,C_E_F_C,correct,cards,8-10,C_E_F_C_INTRO,INTRO,color
11212,c70c0cca,2,2019-06-05 12:52:54.037000+00:00,C_E_F_O,correct,cards,8-10,C_E_F_O_INTRO,INTRO,orientation
11213,c70c0cca,3,2019-06-05 12:53:01.620000+00:00,G_E_F_C,correct,geometry,8-10,G_E_F_C_INTRO,INTRO,color
11214,c70c0cca,4,2019-06-05 12:53:08.957000+00:00,G_E_F_T,correct,geometry,8-10,G_E_F_T_INTRO,INTRO,type
11215,c70c0cca,5,2019-06-05 12:53:15.820000+00:00,G_E_F_O,correct,geometry,8-10,G_E_F_O_INTRO,INTRO,orientation
11216,c70c0cca,6,2019-06-05 12:53:29.444000+00:00,A_E_F_T,correct,animals,8-10,A_E_F_T_INTRO,INTRO,type
11217,c70c0cca,7,2019-06-05 12:53:40.803000+00:00,A_E_F_O,correct,animals,8-10,A_E_F_O_INTRO,INTRO,orientation
11218,c70c0cca,8,2019-06-05 12:53:54.441000+00:00,A_E_F_C,wrong,animals,8-10,A_E_F_C_INTRO,INTRO,color
11219,c70c0cca,9,2019-06-05 12:54:11.843000+00:00,G_E_M_O,correct,geometry,8-10,G_E_M_O_INTRO,INTRO,orientation
11220,c70c0cca,10,2019-06-05 12:54:17.310000+00:00,G_E_M_C,correct,geometry,8-10,G_E_M_C_INTRO,INTRO,color
11221,c70c0cca,11,2019-06-05 12:54:27.275000+00:00,G_E_M_T,correct,geometry,8-10,G_E_M_T_INTRO,INTRO,type
11222,c70c0cca,12,2019-06-05 12:54:31.380000+00:00,A_E_M_T,correct,animals,8-10,A_E_M_T_INTRO,INTRO,type
11223,c70c0cca,13,2019-06-05 12:54:38.814000+00:00,A_E_M_O,correct,animals,8-10,A_E_M_O_INTRO,INTRO,orientation
11224,c70c0cca,14,2019-06-05 12:54:48.798000+00:00,A_E_M_C,correct,animals,8-10,A_E_M_C_INTRO,INTRO,color
11225,c70c0cca,15,2019-06-05 12:54:54.783000+00:00,C_E_M_O,correct,cards,8-10,C_E_M_O_INTRO,INTRO,orientation
11226,c70c0cca,16,2019-06-05 12:55:06.260000+00:00,C_E_M_C,correct,cards,8-10,C_E_M_C_INTRO,INTRO,color
11227,c70c0cca,17,2019-06-05 12:55:23.595000+00:00,C_E_M_T,correct,cards,8-10,C_E_M_T_INTRO,INTRO,type
11228,c70c0cca,18,2019-06-05 12:55:27.200000+00:00,C_H_F_CO,orientation,cards,8-10,C_H_F_CO_CORE,CORE,dual
11229,c70c0cca,19,2019-06-05 12:55:33.523000+00:00,C_H_F_CT,type,cards,8-10,C_H_F_CT_CORE,CORE,dual
11230,c70c0cca,20,2019-06-05 12:55:37.346000+00:00,C_H_F_OT,orientation,cards,8-10,C_H_F_OT_CORE,CORE,dual
11231,c70c0cca,21,2019-06-05 12:55:41.151000+00:00,A_H_F_CT,type,animals,8-10,A_H_F_CT_CORE,CORE,dual
11232,c70c0cca,22,2019-06-05 12:55:45.413000+00:00,A_H_F_OT,orientation,animals,8-10,A_H_F_OT_CORE,CORE,dual
11233,c70c0cca,23,2019-06-05 12:55:52.418000+00:00,A_H_F_CO,orientation,animals,8-10,A_H_F_CO_CORE,CORE,dual
11234,c70c0cca,24,2019-06-05 12:55:57.684000+00:00,G_H_F_OT,orientation,geometry,8-10,G_H_F_OT_CORE,CORE,dual
11235,c70c0cca,25,2019-06-05 12:56:02.884000+00:00,G_H_F_CO,orientation,geometry,8-10,G_H_F_CO_CORE,CORE,dual
11236,c70c0cca,26,2019-06-05 12:56:07.082000+00:00,G_H_F_CT,type,geometry,8-10,G_H_F_CT_CORE,CORE,dual
11237,c70c0cca,27,2019-06-05 12:56:13.821000+00:00,C_H_M_CO,orientation,cards,8-10,C_H_M_CO_CORE,CORE,dual
11238,c70c0cca,28,2019-06-05 12:56:17.471000+00:00,C_H_M_CT,type,cards,8-10,C_H_M_CT_CORE,CORE,dual
11239,c70c0cca,29,2019-06-05 12:56:21.284000+00:00,C_H_M_OT,orientation,cards,8-10,C_H_M_OT_CORE,CORE,dual
11240,c70c0cca,30,2019-06-05 12:56:27.220000+00:00,A_H_M_CT,color,animals,8-10,A_H_M_CT_CORE,CORE,dual
11241,c70c0cca,31,2019-06-05 12:56:31.071000+00:00,A_H_M_OT,orientation,animals,8-10,A_H_M_OT_CORE,CORE,dual
